"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S790","2020-04-05 04:00:00","236.000","5.000","0.800","17.800","0.880","992.800","","0.000","-99.000","-99.000","-99.000","18.000","","17.700",""
"C0A570","2020-04-05 04:00:00","360.000","0.000","0.000","13.500","0.990","979.800","","0.000","-99.000","-99.000","-99.000","13.600","","13.400",""
"C0M800","2020-04-05 04:00:00","440.000","0.000","0.000","18.900","0.950","966.600","","0.000","-99.000","-99.000","-99.000","19.700","","18.900",""
"C0E870","2020-04-05 04:00:00","34.000","38.000","3.400","17.400","0.670","1016.600","","0.000","-99.000","-99.000","-99.000","17.400","","17.300",""
"C0V490","2020-04-05 04:00:00","20.000","4.000","2.800","19.000","0.780","1014.200","","0.000","-99.000","-99.000","-99.000","20.000","","18.900",""
"C0M710","2020-04-05 04:00:00","15.000","14.000","3.300","17.800","0.680","1015.400","","0.000","11.600","18.000","","18.300","","17.800",""
"C0D570","2020-04-05 04:00:00","15.000","36.000","0.400","17.200","0.740","1017.600","","0.000","-99.000","-99.000","-99.000","17.300","","16.900",""
"C0S910","2020-04-05 04:00:00","212.000","33.000","7.700","20.400","0.990","994.000","","0.500","16.200","36.000","","20.900","","19.900",""
"C0M650","2020-04-05 04:00:00","20.000","12.000","3.200","17.100","0.720","1015.000","","0.000","-99.000","-99.000","-99.000","17.600","","17.000",""
"C0K280","2020-04-05 04:00:00","23.000","15.000","4.000","17.300","0.710","1016.700","","0.000","-99.000","-99.000","-99.000","18.100","","17.300",""
"C0X310","2020-04-05 04:00:00","9.000","16.000","7.300","18.100","0.710","1016.600","","0.000","-99.000","-99.000","-99.000","18.700","","18.100",""
"C0A9C0","2020-04-05 04:00:00","35.000","107.000","1.500","18.000","0.690","1017.200","","0.000","-99.000","-99.000","-99.000","18.100","","17.800",""
"C0V810","2020-04-05 04:00:00","32.000","327.000","2.400","18.000","0.820","1011.700","","0.000","-99.000","-99.000","-99.000","19.000","","18.000",""
"C0E730","2020-04-05 04:00:00","26.000","48.000","1.400","17.200","0.690","1014.500","","0.000","-99.000","-99.000","-99.000","17.300","","17.200",""
"C0V770","2020-04-05 04:00:00","26.000","339.000","1.000","18.200","0.790","1013.200","","0.000","-99.000","-99.000","-99.000","19.000","","18.200",""
"C0UA10","2020-04-05 04:00:00","1711.000","0.000","0.100","6.900","1.000","834.600","","0.500","-99.000","-99.000","-99.000","8.000","","6.800",""
"C0R660","2020-04-05 04:00:00","20.000","66.000","1.300","19.800","0.880","1014.300","","0.000","-99.000","-99.000","-99.000","21.800","","19.600",""
"C0M640","2020-04-05 04:00:00","155.000","7.000","0.900","16.200","0.860","998.800","","0.000","-99.000","-99.000","-99.000","17.400","","16.200",""
"C0S660","2020-04-05 04:00:00","794.000","105.000","0.400","14.000","1.000","930.800","","0.000","-99.000","-99.000","-99.000","15.200","","14.000",""
"C0G900","2020-04-05 04:00:00","20.000","28.000","5.500","18.000","0.730","1014.200","","0.000","12.700","9.000","","18.100","","18.000",""
"C0AD40","2020-04-05 04:00:00","32.000","98.000","1.800","16.600","0.740","1016.800","","0.000","-99.000","-99.000","-99.000","16.900","","16.600",""
"C0UA00","2020-04-05 04:00:00","392.000","168.000","0.700","13.300","0.960","976.700","","0.000","-99.000","-99.000","-99.000","13.600","","13.300",""
"C0I080","2020-04-05 04:00:00","536.000","0.000","0.000","15.800","0.970","958.700","","0.000","-99.000","-99.000","-99.000","17.200","","15.400",""
"C0UA30","2020-04-05 04:00:00","1397.000","86.000","0.600","8.100","1.000","864.300","","0.000","-99.000","-99.000","-99.000","8.600","","7.900",""
"C0Z270","2020-04-05 04:00:00","343.000","360.000","1.000","16.000","0.850","980.800","","0.000","-99.000","-99.000","-99.000","16.000","","15.600",""
"C0M780","2020-04-05 04:00:00","30.000","43.000","2.200","16.900","0.750","1013.800","","0.000","-99.000","-99.000","-99.000","17.600","","16.700",""
"C0K530","2020-04-05 04:00:00","12.000","36.000","5.200","18.000","0.680","1015.800","","0.000","11.200","19.000","","18.400","","18.000",""
"C0V750","2020-04-05 04:00:00","50.000","9.000","2.100","18.400","0.790","1011.900","","0.000","-99.000","-99.000","-99.000","18.900","","18.400",""
"C0T790","2020-04-05 04:00:00","2830.000","277.000","0.800","6.400","0.960","727.200","","0.000","-99.000","-99.000","-99.000","6.400","","5.800",""
"C0S730","2020-04-05 04:00:00","110.000","26.000","9.900","20.200","0.870","1004.700","","0.000","18.200","59.000","","20.200","","19.200",""
"C0F0D0","2020-04-05 04:00:00","3171.000","155.000","3.600","3.400","1.000","697.800","","0.000","-99.000","-99.000","-99.000","3.500","","3.100",""
"C0F9X0","2020-04-05 04:00:00","166.000","35.000","4.500","16.000","0.780","1003.000","","0.000","-99.000","-99.000","-99.000","16.100","","15.800",""
"C0F9Q0","2020-04-05 04:00:00","149.000","349.000","1.600","16.400","0.750","998.800","","0.000","-99.000","-99.000","-99.000","16.700","","16.200",""
"C0E780","2020-04-05 04:00:00","160.000","327.000","0.800","16.100","0.750","999.800","","0.000","-99.000","-99.000","-99.000","16.200","","16.000",""
"C0SA80","2020-04-05 04:00:00","136.000","0.000","0.100","18.800","0.960","1002.400","","0.000","-99.000","-99.000","-99.000","19.500","","18.800",""
"C0T960","2020-04-05 04:00:00","120.000","0.000","0.200","16.700","0.990","1006.000","","0.500","-99.000","-99.000","-99.000","17.000","","16.500",""
"C0X320","2020-04-05 04:00:00","30.000","15.000","3.000","17.200","0.780","1012.800","","0.000","-99.000","-99.000","-99.000","17.900","","17.100",""
"C0UA50","2020-04-05 04:00:00","808.000","303.000","2.800","10.200","1.000","928.300","","0.500","-99.000","-99.000","-99.000","10.400","","10.100",""
"C0U860","2020-04-05 04:00:00","5.000","35.000","1.500","18.200","0.660","1020.800","","0.000","-99.000","-99.000","-99.000","18.300","","18.000",""
"C0F0C0","2020-04-05 04:00:00","983.000","0.000","0.000","15.800","0.990","906.700","","0.000","-99.000","-99.000","-99.000","16.200","","15.500",""
"C0D480","2020-04-05 04:00:00","223.000","0.000","0.000","14.800","0.840","992.600","","0.000","-99.000","-99.000","-99.000","14.900","","14.600",""
"C0K291","2020-04-05 04:00:00","8.000","16.000","5.400","18.000","0.690","1016.400","","0.000","-99.000","-99.000","-99.000","18.500","","18.000",""
"C0X170","2020-04-05 04:00:00","50.000","40.000","2.300","17.900","0.780","1010.200","","0.000","-99.000","-99.000","-99.000","18.300","","17.900",""
"C0AH30","2020-04-05 04:00:00","755.000","360.000","4.600","12.300","1.000","934.500","","0.000","-99.000","-99.000","-99.000","12.300","","11.900",""
"C0R130","2020-04-05 04:00:00","1040.000","77.000","1.200","15.700","0.990","899.100","","0.000","-99.000","-99.000","-99.000","17.300","","15.700",""
"C0M790","2020-04-05 04:00:00","15.000","25.000","2.200","17.100","0.720","1014.100","","0.000","-99.000","-99.000","-99.000","17.500","","16.900",""
"C0C590","2020-04-05 04:00:00","72.000","45.000","1.500","16.500","0.750","1011.000","","0.000","-99.000","-99.000","-99.000","16.800","","16.300",""
"C0G780","2020-04-05 04:00:00","27.000","22.000","2.000","17.800","0.700","1014.000","","0.000","-99.000","-99.000","-99.000","17.800","","17.700",""
"C0V660","2020-04-05 04:00:00","25.000","356.000","3.000","18.200","0.790","1013.900","","0.000","-99.000","-99.000","-99.000","18.900","","18.200",""
"C0F9R0","2020-04-05 04:00:00","20.000","48.000","3.400","17.200","0.830","1016.100","","0.000","-99.000","-99.000","-99.000","17.400","","17.200",""
"C0W130","2020-04-05 04:00:00","18.000","16.000","7.400","19.000","0.720","1014.300","","0.000","16.900","34.000","","19.200","","18.800",""
"C0C700","2020-04-05 04:00:00","151.000","73.000","1.400","16.100","0.710","1003.000","","0.000","-99.000","-99.000","-99.000","16.100","","15.900",""
"C0R100","2020-04-05 04:00:00","1006.000","342.000","0.600","15.200","0.990","905.000","","0.000","-99.000","-99.000","-99.000","16.000","","15.200",""
"C0X120","2020-04-05 04:00:00","28.000","357.000","3.200","17.500","0.780","1014.800","","0.000","-99.000","-99.000","-99.000","18.000","","17.500",""
"C0R670","2020-04-05 04:00:00","26.000","70.000","3.700","22.100","0.670","1013.800","","0.000","10.600","73.000","","23.300","","22.100",""
"C0W110","2020-04-05 04:00:00","16.000","29.000","7.500","14.700","0.790","1020.500","","0.000","-99.000","-99.000","-99.000","14.900","","14.500",""
"CM0130","2020-04-05 04:00:00","11.000","7.000","5.300","18.500","0.690","1016.200","","0.000","-99.000","-99.000","-99.000","19.000","","18.500",""
"C0AC70","2020-04-05 04:00:00","71.000","64.000","0.600","17.300","0.710","1012.500","","0.000","-99.000","-99.000","-99.000","17.300","","17.000",""
"CM0100","2020-04-05 04:00:00","25.000","78.000","2.600","17.700","0.630","1016.500","","0.000","-99.000","-99.000","-99.000","17.700","","17.400",""
"C0X050","2020-04-05 04:00:00","25.000","2.000","3.100","16.900","0.870","1012.900","","0.000","-99.000","-99.000","-99.000","17.700","","16.900",""
"C0K580","2020-04-05 04:00:00","26.000","5.000","1.600","16.900","0.870","1015.600","","0.000","-99.000","-99.000","-99.000","17.500","","16.900",""
"C0G650","2020-04-05 04:00:00","34.000","1.000","0.400","18.000","0.740","1013.000","","0.000","-99.000","-99.000","-99.000","18.200","","18.000",""
"C0T9B0","2020-04-05 04:00:00","558.000","0.000","0.000","14.200","0.970","956.600","","0.500","-99.000","-99.000","-99.000","14.300","","13.600",""
"C0E850","2020-04-05 04:00:00","104.000","50.000","1.000","16.400","0.730","1006.200","","0.000","-99.000","-99.000","-99.000","16.400","","16.100",""
"C0S990","2020-04-05 04:00:00","409.000","24.000","3.500","17.700","0.900","971.600","","0.000","-99.000","-99.000","-99.000","18.400","","17.700",""
"C0X240","2020-04-05 04:00:00","394.000","229.000","0.400","16.300","0.940","972.200","","0.000","-99.000","-99.000","-99.000","16.600","","15.300",""
"C0I090","2020-04-05 04:00:00","910.000","143.000","0.500","15.900","1.000","915.100","","0.000","-99.000","-99.000","-99.000","17.000","","15.800",""
"C0I490","2020-04-05 04:00:00","1601.000","272.000","2.000","12.700","0.990","843.800","","0.000","-99.000","-99.000","-99.000","13.200","","12.300",""
"C0Z050","2020-04-05 04:00:00","830.000","0.000","0.000","12.600","0.990","927.300","","0.000","-99.000","-99.000","-99.000","13.700","","12.600",""
"C0X150","2020-04-05 04:00:00","18.000","25.000","2.700","17.500","0.790","1016.400","","0.000","-99.000","-99.000","-99.000","18.200","","17.500",""
"C0R690","2020-04-05 04:00:00","248.000","15.000","2.400","19.700","0.870","987.400","","0.000","7.800","358.000","","20.200","","19.600",""
"C0U720","2020-04-05 04:00:00","1260.000","58.000","1.200","9.100","1.000","890.900","","0.500","-99.000","-99.000","-99.000","9.500","","9.000",""
"C0G660","2020-04-05 04:00:00","27.000","10.000","2.200","17.900","0.690","1015.400","","0.000","-99.000","-99.000","-99.000","18.000","","17.700",""
"C0G750","2020-04-05 04:00:00","31.000","358.000","3.400","16.900","0.720","1014.500","","-99.000","-99.000","-99.000","-99.000","17.300","","16.900",""
"C0A550","2020-04-05 04:00:00","422.000","0.000","0.000","12.900","1.000","973.100","","0.000","-99.000","-99.000","-99.000","13.000","","12.800",""
"C0G830","2020-04-05 04:00:00","27.000","4.000","2.300","16.800","0.910","1012.400","","0.000","-99.000","-99.000","-99.000","17.200","","16.800",""
"C0E810","2020-04-05 04:00:00","53.000","26.000","3.600","16.400","0.760","1012.800","","0.000","10.100","27.000","","16.400","","16.100",""
"C0R640","2020-04-05 04:00:00","21.000","45.000","1.700","19.500","0.850","1013.600","","0.000","-99.000","-99.000","-99.000","21.200","","19.500",""
"C0D580","2020-04-05 04:00:00","120.000","0.000","0.000","16.000","0.770","1005.200","","0.000","-99.000","-99.000","-99.000","16.100","","15.900",""
"C0M660","2020-04-05 04:00:00","40.000","17.000","2.800","16.900","0.750","1013.000","","0.000","-99.000","-99.000","-99.000","17.400","","16.700",""
"C0K330","2020-04-05 04:00:00","38.000","9.000","1.200","16.800","0.760","1012.400","","0.000","-99.000","-99.000","-99.000","17.400","","16.800",""
"C0E830","2020-04-05 04:00:00","37.000","40.000","3.700","17.100","0.670","1013.300","","0.000","8.900","19.000","","17.300","","17.100",""
"C0U760","2020-04-05 04:00:00","22.000","310.000","0.500","18.100","0.640","1019.700","","0.000","-99.000","-99.000","-99.000","18.200","","17.700",""
"C0U780","2020-04-05 04:00:00","15.000","286.000","1.300","16.400","0.990","1020.000","","0.000","-99.000","-99.000","-99.000","16.600","","16.300",""
"C0H9C0","2020-04-05 04:00:00","3402.000","290.000","0.900","2.800","1.000","677.300","","0.000","-99.000","-99.000","-99.000","2.800","","2.000",""
"C0V650","2020-04-05 04:00:00","28.000","8.000","3.000","18.300","0.770","1015.100","","0.000","-99.000","-99.000","-99.000","19.100","","18.300",""
"C0R720","2020-04-05 04:00:00","214.000","7.000","8.100","19.800","0.860","992.700","","0.000","-99.000","-99.000","-99.000","20.400","","19.700",""
"C0K470","2020-04-05 04:00:00","97.000","19.000","0.300","16.700","0.920","1005.500","","0.000","-99.000","-99.000","-99.000","17.600","","16.500",""
"C0T9N0","2020-04-05 04:00:00","261.000","37.000","1.400","15.500","0.980","989.800","","0.000","-99.000","-99.000","-99.000","16.600","","15.500",""
"CM0180","2020-04-05 04:00:00","313.000","0.000","0.000","19.400","0.930","980.800","","0.000","-99.000","-99.000","-99.000","20.000","","19.200",""
"C0Z070","2020-04-05 04:00:00","247.000","0.000","0.000","15.300","1.000","990.700","","0.000","-99.000","-99.000","-99.000","15.600","","15.200",""
"C0Z280","2020-04-05 04:00:00","224.000","0.000","0.100","15.800","0.990","995.700","","1.000","-99.000","-99.000","-99.000","16.500","","15.700",""
"C0SA40","2020-04-05 04:00:00","200.000","326.000","1.500","16.800","0.900","996.500","","0.000","-99.000","-99.000","-99.000","17.900","","16.800",""
"C0V440","2020-04-05 04:00:00","27.000","312.000","2.300","-99.000","0.880","1012.600","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R490","2020-04-05 04:00:00","49.000","0.000","0.200","19.600","0.830","1009.800","","0.000","-99.000","-99.000","-99.000","20.400","","19.300",""
"C0B010","2020-04-05 04:00:00","38.000","72.000","2.500","17.600","0.740","1014.200","","0.000","-99.000","-99.000","-99.000","17.600","","16.700",""
"C0X230","2020-04-05 04:00:00","29.000","16.000","2.700","16.900","0.750","1014.800","","0.000","-99.000","-99.000","-99.000","17.500","","16.700",""
"C0S770","2020-04-05 04:00:00","375.000","91.000","0.600","17.400","0.880","974.900","","0.000","-99.000","-99.000","-99.000","17.900","","17.400",""
"C0H890","2020-04-05 04:00:00","440.000","0.000","0.000","17.900","0.910","965.700","","0.000","-99.000","-99.000","-99.000","18.700","","17.800",""
"C0K480","2020-04-05 04:00:00","56.000","8.000","2.200","16.500","0.950","1010.300","","0.000","-99.000","-99.000","-99.000","17.000","","16.500",""
"C0R540","2020-04-05 04:00:00","17.000","9.000","1.100","19.800","0.870","1013.800","","0.000","-99.000","-99.000","-99.000","21.400","","19.700",""
"C0Z160","2020-04-05 04:00:00","124.000","200.000","0.800","17.200","0.900","1008.700","","0.000","-99.000","-99.000","-99.000","18.100","","17.000",""
"C0AH50","2020-04-05 04:00:00","275.000","38.000","1.500","15.200","0.920","988.200","","0.000","-99.000","-99.000","-99.000","15.300","","15.100",""
"C0F850","2020-04-05 04:00:00","379.000","7.000","0.400","15.000","0.900","973.500","","0.000","-99.000","-99.000","-99.000","15.400","","14.900",""
"C0G800","2020-04-05 04:00:00","15.000","30.000","5.400","17.000","0.750","1015.500","","0.000","12.000","34.000","","17.200","","16.900",""
"C0U890","2020-04-05 04:00:00","116.000","281.000","2.000","15.800","0.990","1008.900","","0.000","-99.000","-99.000","-99.000","16.000","","15.500",""
"C0F860","2020-04-05 04:00:00","2215.000","210.000","1.500","9.800","1.000","782.600","","0.000","-99.000","-99.000","-99.000","10.400","","9.800",""
"CM0170","2020-04-05 04:00:00","106.000","257.000","0.700","16.200","0.880","1005.900","","0.000","-99.000","-99.000","-99.000","17.100","","16.100",""
"C0B020","2020-04-05 04:00:00","86.000","10.000","4.700","17.500","0.700","1009.300","","0.500","10.800","15.000","","17.500","","17.400",""
"C0I390","2020-04-05 04:00:00","1184.000","0.000","0.000","15.500","0.990","888.400","","0.000","-99.000","-99.000","-99.000","15.900","","15.300",""
"C0T9D0","2020-04-05 04:00:00","7.000","0.000","0.100","16.900","0.910","1019.900","","0.000","-99.000","-99.000","-99.000","17.700","","16.900",""
"C0C460","2020-04-05 04:00:00","482.000","0.000","0.000","14.000","0.800","964.700","","0.000","-99.000","-99.000","-99.000","14.200","","13.800",""
"C0AI40","2020-04-05 04:00:00","37.000","73.000","1.500","18.200","0.630","1016.900","","0.000","-99.000","-99.000","-99.000","18.200","","17.400",""
"C0O930","2020-04-05 04:00:00","69.000","0.000","0.000","18.400","0.960","1008.200","","0.000","-99.000","-99.000","-99.000","18.500","","18.100",""
"C0T870","2020-04-05 04:00:00","135.000","0.000","0.000","16.000","0.990","1004.000","","0.000","-99.000","-99.000","-99.000","16.800","","16.000",""
"C0A940","2020-04-05 04:00:00","49.000","56.000","2.000","17.000","0.720","1015.800","","0.000","-99.000","-99.000","-99.000","17.200","","17.000",""
